No-Bake Peach Cheesecake With Wheat Thins Crust,"['Wheat Thins (about 6½ oz.)', 'granulated sugar', 'Diamond Crystal or ½ tsp. Morton kosher salt', '(1 stick) unsalted butter, melted, slightly cooled', 'cream cheese, room temperature', 'sour cream or plain whole-milk Greek yogurt', 'powdered sugar', 'fresh lemon juice', 'vanilla bean paste or vanilla extract, divided', 'Diamond Crystal or ½ tsp. Morton kosher salt, divided', 'chilled heavy cream', 'peach or apricot jam', 'large peaches, thinly sliced', '(packed) light brown sugar']",https://www.epicurious.com/recipes/food/views/no-bake-peach-cheesecake-wheat-thins-crust
Easy Lemon Drop,"['sugar', 'vodka', 'Cointreau', 'fresh lemon juice', 'twist (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-lemon-drop-martini-recipe
Sizzling Pork and Eggplant Hiyayakko,"['16-oz. packages silken tofu', 'vegetable oil, divided', 'medium Chinese or Japanese eggplant (about 8 oz. total), cut into 3""-long pieces, quartered lengthwise', 'lb. ground pork', 'red Thai chiles, thinly sliced', 'garlic cloves, finely grated', '2"" piece ginger, scrubbed, finely grated', 'sugar', 'fish sauce', 'soy sauce, divided', 'unseasoned rice vinegar, divided', 'leaves (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-sizzling-pork-and-eggplant-hiyayakko
Cosmopolitan Spritz,"['vodka', 'Cointreau', 'fresh lime juice (about 7 limes)', 'naturally sweetened cranberry juice (such as Ocean Spray 100% Juice)', 'chilled club soda', 'chilled cava or other sparkling white wine (about one 750-ml bottle)', 'dashes of orange bitters', 'sprigs rosemary']",https://www.epicurious.com/recipes/food/views/cosmopolitan-spritz
Shortcut Black Bean Chili,"['onion, chopped', 'cloves garlic, chopped', 'olive oil', 'red bell pepper', 'cooked or canned black beans (two 15-oz. cans)', 'tomato paste', 'chili powder', 'ground cumin', 'smoked paprika', 'bunch fresh cilantro', 'queso fresco (1 cup crumbled; optional)']",https://www.epicurious.com/recipes/food/views/shortcut-black-bean-chili
Peppery Antipasto Skewers,"['1½-lb. boneless rib-eye steak, room temperature', 'salt', 'coarsely ground black pepper, plus more', 'vegetable oil', 'semifirm cheese (such as cheddar or Comté), cut into ¾"" cubes', 'pickled sweet cherry peppers or peperoncini, cut into ¾"" pieces', 'olive oil (for drizzling)', 'sea salt', '4"" skewers']",https://www.epicurious.com/recipes/food/views/ba-syn-peppery-antipasto-skewers
Roasted Roots With Green Salsa,"['medium sweet potatoes (about 2 lb.), scrubbed, cut into ½”-thick wedges', 'small carrots with tops (about 1 lb.), tops reserved, scrubbed', 'scallions, roots trimmed', 'extra-virgin olive oil, plus more for drizzling', 'salt, freshly ground pepper', 'tomatillos (about 5), husks removed, rinsed, coarsely chopped (about 2 cups)', 'green chiles (such as serrano or jalapeño), finely chopped', 'fresh lime juice', 'cheese, ricotta salata (salted dry ricotta), or feta (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-roasted-root-vegetables-with-green-salsa
Pork Pepperpot,"['dark brown sugar', 'Diamond Crystal or 1 Tbsp. plus ½ tsp. Morton kosher salt; plus more', '3-lb. skinless, boneless pork shoulder (Boston butt), cut into 2"" cubes', 'vegetable oil', 'large white onion, cut into 1"" pieces', 'scallions, cut into 1"" pieces', 'garlic cloves, thinly sliced', 'habanero chiles, stems removed', '3"" piece ginger, peeled, thinly sliced', '3x2"" strips orange zest', '3""-long cinnamon sticks', 'cassareep', 'thyme leaves', 'ground allspice', 'freshly ground black pepper, plus more', 'low-sodium beef broth', '(optional); warm roti, soft dinner rolls, or steamed white rice; and lime wedges (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-pork-pepperpot-recipe
Creamy French Onion Dip,"['plus 1½ tsp. extra-virgin olive oil', 'medium sweet onions, thinly sliced', 'garlic cloves, thinly sliced', 'bay leaves', 'crushed red pepper flakes', 'sprig thyme, plus more for serving', 'Diamond Crystal or 1¼ tsp. Morton kosher salt, divided', 'cream cheese (such as Philadelphia cream cheese), room temperature', 'mayonnaise', 'sour cream', 'lb. Gruyère, coarsely grated, divided (about 4 cups)', 'ground black pepper', 'panko', 'baguette, sliced', 'pears, sliced', 'red endive, leaves separated']",https://www.epicurious.com/recipes/food/views/ba-syn-creamy-french-onion-dip
Crispy Mushroom Quesadillas,"['coriander seeds', 'cumin seeds', 'fennel seeds', 'dried oregano', 'smoked paprika', 'extra-virgin olive oil', 'mushrooms (such as oyster and/or maitake), torn into large pieces', 'salt', 'garlic cloves, thinly sliced', 'unsalted butter', 'sharp cheddar, coarsely grated (about 1½ cups)', '10""–12"" flour tortillas', 'or very thinly sliced raw red onion, cilantro leaves with tender stems, and hot sauce (for serving)', 'spice mill or mortar and pestle']",https://www.epicurious.com/recipes/food/views/ba-syn-crispy-mushroom-quesadillas
Eggnog Pie,"['finely ground pecans', 'sugar, divided', '(1 stick) butter, melted', 'tablespoons gelatin', 'tablespoons brandy', 'eggs, separated', 'scalded milk, plus ⅓ cup cold milk', 'plus 1 tablespoon dark rum', 'teaspoons vanilla', 'heavy cream, ¾ cup lightly whipped', 'to 3 tablespoons sifted confectioners’ sugar', 'chocolate, shaved (for serving)']",https://www.epicurious.com/recipes/food/views/eggnog-pie
Weeknight-Fancy Ravioli With Creamy Peas,"['salt', '10-oz. package frozen peas (about 2 cups)', '(lightly packed) basil leaves, plus more torn for serving', 'finely grated Parmesan, plus more for serving', 'unsalted butter, divided', 'fresh or frozen ravioli', 'coarsely chopped raw pistachios or walnuts', 'Aleppo-style pepper', 'lemon']",https://www.epicurious.com/recipes/food/views/ba-syn-weeknight-fancy-ravioli-with-creamy-peas
Passover Chocolate Mousse Cake,"['(300 g) dark chocolate, preferably 60 to 70% cacao', '(90 g) unsalted butter, margarine, or dairy-free butter substitute', 'large (300 g) eggs, separated', 'plus 3 Tbsp. (90 g) sugar', 'shavings, for decoration (optional)']",https://www.epicurious.com/recipes/food/views/passover-chocolate-mousse-cake-torta-di-mousse-al-cioccolato
Frumentaty (Easy Moldovan Flatbreads),"['ml (¼ pint) kefir or whey', 'sunflower oil, plus ¾ tsp.', 'white wine vinegar', 'sugar', 'fine sea salt', '(7 oz) feta cheese, crumbled', 'spring onions, finely sliced', 'small bunch of dill, chopped', '(11½ oz) all-purpose flour, plus an extra 100 g (3½ oz) for dusting', 'scant tsp. baking soda']",https://www.epicurious.com/recipes/food/views/frumentaty
Pasta With 15-Minute Burst Cherry Tomato Sauce,"['lb. pasta', 'salt', 'olive oil', 'large garlic cloves, finely chopped', 'pints cherry tomatoes', 'freshly ground black pepper', 'of sugar', 'coarsely chopped fresh basil', 'grated Parmesan (for serving)']",https://www.epicurious.com/recipes/food/views/pasta-with-15-minute-burst-cherry-tomato-sauce-56390060
Double Banana Cake,"['(3 sticks) unsalted butter plus more for pans, room temperature', 'all-purpose flour', 'teaspoons baking soda', 'teaspoons kosher salt', 'sugar', 'large eggs', 'coarsely mashed very ripe bananas (about 6 large)', 'sour cream', '(2 sticks) unsalted butter, room temperature', 'powdered sugar', 'heavy cream', 'vanilla extract', 'kosher salt', 'ripe but not mushy bananas, cut crosswise into ⅛-inch slices', 'serving contains:  Calories (kcal)  660  Fat (g)  34  Saturated Fat (g)  21  Cholesterol (mg)  175  Carbohydrates (g)  85  Dietary Fiber (g)  2  Total Sugars (g)  58  Protein (g)  6  Sodium (mg)  360 ']",https://www.epicurious.com/recipes/food/views/ba-syn-double-banana-cake
Buttered Green Beans,"['pounds green beans', 'salt', 'tablespoons minced parsley', '(1 stick) plus 2 tablespoons salted butter, cut into bits', 'ground black pepper']",https://www.epicurious.com/recipes/food/views/buttered-green-beans
Nanaimo Bars,"['unsalted butter', 'white sugar', 'cocoa powder', 'large egg, beaten', 'graham cracker crumbs', 'unsweetened shredded coconut', 'kosher salt', 'unsalted butter', 'whole milk', 'custard powder', 'kosher salt', 'icing sugar', 'dark chocolate chips', 'heavy cream']",https://www.epicurious.com/recipes/food/views/nanaimo-bars
Milky Shaved Ice With Strawberries,"['whole milk', '10-oz. package frozen strawberries, thawed but not drained', 'granulated sugar', '(or more) fresh lemon juice', 'condensed milk, plus more for serving', 'fresh strawberries (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-milky-shaved-ice-with-strawberries
BA’s Best Mac and Cheese,"['tablespoons unsalted butter, divided', 'panko (Japanese breadcrumbs)', 'Parmesan, finely grated (about ¼ cup)', 'teaspoons fresh thyme leaves', 'kosher salt, divided, plus more', 'ounces cavatappi or other short curly pasta', 'whole milk', 'small onion, grated', 'garlic clove, finely grated', 'tablespoons all-purpose flour', 'ounces Fontina cheese, grated (about 1 cup)', 'ounces Gruyère, grated (about 1 cup)', 'ounces sharp white cheddar, grated (about 1 cup)', 'English mustard powder (such as Colman’s)', 'of cayenne pepper']",https://www.epicurious.com/recipes/food/views/ba-syn-mac-n-cheese
BA’s Best Key Lime Pie,"['graham crackers (about 1½ sleeves)', 'tablespoons (½ stick) unsalted butter, melted', 'tablespoons virgin coconut oil, melted', 'sugar', 'kosher salt', 'large egg yolks', '14-ounce can sweetened condensed milk', 'teaspoons finely grated lime zest, plus more for garnish', 'fresh key lime (or regular lime) juice', 'of kosher salt', 'heavy cream', 'powdered sugar', 'full-fat Greek yogurt', 'dark rum (optional)']",https://www.epicurious.com/recipes/food/views/ba-syn-bas-best-key-lime-pie
Kale Caesar Salad With Lemony Breadcrumbs,"['unsalted butter', 'panko', 'kosher salt, divided, plus more', 'ground black pepper', 'finely grated lemon zest, divided', 'large bunch curly kale (about 1 lb.), ribs and stems removed, leaves torn into 1"" pieces', 'plus ¼ cup extra-virgin olive oil', 'oil-packed anchovy fillets', 'fresh lemon juice', 'mayonnaise', 'Dijon mustard', 'Worcestershire sauce', 'garlic cloves, finely grated', 'Parmesan, finely grated (about ½ cup), plus more for serving']",https://www.epicurious.com/recipes/food/views/ba-syn-kale-caesar-salad-with-lemony-breadcrumbs
Vegan Beer-Cheese Sauce,"['firm tofu (¼ of a 16-oz. block), cut into cubes', 'neutral vegetable oil', 'nutritional yeast', 'IPA-style beer', 'lemon juice', 'Diamond Crystal or ½ tsp. Morton kosher salt']",https://www.epicurious.com/recipes/food/views/vegan-beer-cheese-sauce
BA’s Best Blueberry Pie,"['all-purpose flour', 'tablespoons granulated sugar', 'teaspoons kosher salt', '(3 sticks) chilled unsalted butter, cut into pieces', 'chilled vodka', 'tablespoons fresh lemon juice', 'pints fresh blueberries, rinsed, drained', 'tablespoons cornstarch', 'finely grated lemon zest', 'tablespoons fresh lemon juice', 'kosher salt', 'raw or granulated sugar, plus more for crust', 'flour (for dusting)', 'large egg', '9-inch deep pie dish']",https://www.epicurious.com/recipes/food/views/ba-syn-best-blueberry-pie
Trinidadian Beef Pelau,"['lb. beef stew meat (such as chuck), cut into 1""–2"" pieces', 'plus 1 tsp. Diamond Crystal or 3½ tsp. plus ½ tsp. Morton kosher salt, plus more', 'Worcestershire sauce', 'coarsely ground black pepper', 'scallions, 12 coarsely chopped (about 3 cups), 2 thinly sliced', 'large Scotch bonnet or habanero chile, finely chopped', '2"" piece ginger, peeled, finely chopped', 'ketchup', 'finely chopped garlic', 'coarsely chopped thyme', 'vegetable oil', '(packed) dark brown sugar', 'large carrots (about 2 lb.), scrubbed, cut into ½"" pieces', '15-oz. can green pigeon peas, rinsed', '13.5-oz. can full-fat unsweetened coconut milk', 'parboiled long-grain rice (such as Carolina Gold Parboiled Rice), well rinsed', 'cilantro and sliced avocado (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-trini-beef-pelau
BA’s Best Banana Bread,"['vegetable oil spray', 'all-purpose flour', 'teaspoons baking soda', 'kosher salt', '(packed) dark brown sugar', 'mascarpone, plain whole-milk Greek yogurt, or sour cream', '(½ stick) unsalted butter, room temperature', 'large eggs', 'large very ripe bananas, mashed (about 1½ cups)', 'chopped bittersweet or semisweet chocolate (optional)', 'chopped walnuts (optional)']",https://www.epicurious.com/recipes/food/views/ba-syn-banana-bread
Gourmet’s Best Gingerbread Cookies,"['molasses (not robust)', 'packed dark brown sugar', 'ground ginger', 'ground cinnamon', 'ground allspice', 'ground cloves', 'baking soda', 'sticks (1 cup) unsalted butter, cut into 16 pieces', 'large egg, lightly beaten', 'to 4 cups all-purpose flour', 'kosher salt', '(1 lb.) box powdered sugar', 'powdered egg whites (not reconstituted)', 'fresh lemon juice', 'vanilla extract', 'food coloring (optional)', 'dragées, and sanding sugar, for decorating', 'Equipment: Rolling pin; assorted 2- to 3-inch cookie cutters (in shapes such as people, snowflakes, candy canes, etc.); a metal offset spatula; a pastry bag fitted with ⅛- to ¼-inch plain tip (optional)']",https://www.epicurious.com/recipes/food/views/best-gingerbread-cookies-recipe
Za’atar Fire Crackers,"['extra-virgin olive oil', 'vegetable oil', 'za’atar', 'garlic powder', 'ground black pepper', 'saltine crackers (about 2 sleeves)']",https://www.epicurious.com/recipes/food/views/ba-syn-zaatar-fire-crackers-recipe
Cheesy Dutch Baby With Green Sauce,"['all-purpose flour', 'Diamond Crystal or ½ tsp. Morton kosher salt, divided', 'ground black pepper', 'large eggs, room temperature', 'milk, room temperature', 'unsalted butter', 'sharp cheddar, coarsely grated', 'Parmesan, finely grated', 'garlic clove, finely grated', '(packed) mixed tender herbs (such as parsley, cilantro, mint, and/or chives)', 'extra-virgin olive oil', 'fresh lemon juice', 'trimmed arugula']",https://www.epicurious.com/recipes/food/views/ba-syn-cheesy-dutch-baby-recipe
Chicken Cordon Bleu,"['skinless, boneless chicken breasts (about 1½ lb. total)', 'salt, freshly ground pepper', 'thin slices ham or prosciutto (about 4 oz. total)', 'thin slices Gruyère or Swiss cheese (about 4 oz. total)', 'dry breadcrumbs', 'finely chopped parsley (from about ¼ bunch)', 'large egg', 'all-purpose flour', 'neutral oil (such as grapeseed or vegetable)']",https://www.epicurious.com/recipes/food/views/ba-syn-chicken-cordon-bleu
Quick Vegetable Massaman Curry,"['13.5-oz. can unsweetened coconut milk (do not shake)', 'Thai red curry paste (preferably Mae Ploy or Maesri)', 'vegetable oil', 'large onion, sliced lengthwise 1"" thick', 'small butternut squash (about 8 oz.), peeled, cut into 1"" pieces (about 2 cups)', 'large sweet potato (about 8 oz.), peeled, cut into 1"" pieces (about 2 cups)', 'medium carrots, peeled, cut into 1"" pieces (about 1¾ cups)', 'plus 1½ tsp. (or more) light or dark brown sugar', '(or more) fish sauce, preferably Thai', '3"" cinnamon sticks or 1 tsp. ground cinnamon', 'whole star anise', 'low-sodium vegetable or chicken broth or water (optional)', 'unsalted dry roasted peanuts', 'medium Granny Smith apple, scrubbed, cored, cut into ½"" pieces', 'jasmine rice (for serving)']",https://www.epicurious.com/recipes/food/views/quick-vegetable-massaman-curry
Mochi Doughnuts,"['plus 1 Tbsp. (170 g) mochiko (sweet rice flour)', '(120 g) tapioca starch (tapioca flour)', 'whole milk', '(67 g) granulated sugar', 'unsalted butter', 'Diamond Crystal or ¼ tsp. Morton kosher salt', 'large egg', 'baking powder', 'oil (for frying and hands; about 8 cups)', 'freeze-dried raspberries; 1 Tbsp. black sesame seeds; 2 tsp. unsweetened cocoa powder; 1 tsp. matcha, preferably ceremonial grade; or ½ tsp. ube extract', '(110 g) powdered sugar', 'whole milk', 'kosher salt', 'vanilla extract (optional)', 'deep-fry thermometer and spice mill']",https://www.epicurious.com/recipes/food/views/mochi-doughnuts
The Redenbacher Old-Fashioned,"['bag microwave butter popcorn', 'bottle Bacardi Ocho Rum', 'popcorn-infused rum', 'dash Angostura bitters', 'dash Regan’s orange bitters', 'Demerara Sugar Syrup (2:1, see note at top)', 'Orange zest or twist and freshly popped popcorn']",https://www.epicurious.com/recipes/food/views/popcorn-old-fashioned-redenbacher
Nutty Umami Noodles With Scallion Brown Butter and Snow Peas,"['fresh or dried wheat noodles (such as lo mein, udon, or ramen)', 'oyster sauce', '(or more) soy sauce', 'plus 1½ tsp. unseasoned rice vinegar', 'sugar', 'scallions', '(1 stick) unsalted butter', 'garlic cloves, finely chopped', 'snow peas', 'mild chile flakes, plus more for serving']",https://www.epicurious.com/recipes/food/views/ba-syn-nutty-umami-noodles-with-scallion-brown-butter-and-snow-peas
Easy Everyday Pancakes,"['all-purpose flour', 'teaspoons baking powder', 'salt', 'sugar (optional)', 'eggs', 'to 2 cups milk', 'optional tablespoons melted and cooled unsalted butter, plus unmelted butter for cooking, or use a neutral oil like grapeseed or corn']",https://www.epicurious.com/recipes/food/views/classic-pancakes-from-scratch
Creamy Coleslaw,"['mayonnaise', 'sour cream', 'tablespoons cider vinegar', 'sugar', 'salt', 'black pepper', 'lb green cabbage, quartered, cored, and thinly sliced (8 cups)', 'medium carrots, shredded']",https://www.epicurious.com/recipes/food/views/creamy-coleslaw-recipe
Stuffed Mushrooms,"['slices firm white sandwich bread', 'extra-virgin olive oil', 'kosher salt', 'black pepper', 'large (2–2½"" in diameter) white mushrooms (1 lb.)', 'unsalted butter', 'medium onion, finely chopped (1 cup)', 'finely chopped celery', 'garlic cloves, finely chopped', 'dried oregano, crumbled', 'finely grated Parmigiano-Reggiano (½ cup)', 'chopped fresh parsley']",https://www.epicurious.com/recipes/food/views/stuffed-mushrooms
Chocolate-Matcha Butter Mochi Cake,"['unsalted butter, melted, slightly cooled, plus room-temperature butter for pan', '(227 g) mochiko (sweet rice flour; such as Koda Farms or Bob’s Red Mill Sweet White Rice Flour)', 'baking powder', 'Diamond Crystal or ¼ tsp. Morton kosher salt', 'matcha, sifted, plus more for serving', 'large eggs', '14-oz. can sweetened condensed milk', 'vanilla extract', 'heavy cream, divided', 'bittersweet chocolate, chopped']",https://www.epicurious.com/recipes/food/views/ba-syn-chocolate-matcha-butter-mochi-cake
Green Garlic Romesco With Crispy Smashed Potatoes,"['green garlic stalk, white and pale green parts only, cut into 1"" pieces, or 2 garlic cloves plus 4 scallions, cut into 1"" pieces', 'raw almonds', 'extra-virgin olive oil', 'day-old bread, cut into 1"" cubes (about 1 cup)', 'large red bell peppers, ribs and seeds removed, coarsely chopped', 'cherry tomatoes (about 1½ cups)', '(packed) cilantro leaves with tender stems', 'fresh lemon juice', 'salt', 'lb. new potatoes or small waxy potatoes', 'salt', 'extra-virgin olive oil, plus more', 'scallions, dark green parts only, thinly sliced', 'sea salt']",https://www.epicurious.com/recipes/food/views/ba-syn-green-garlic-romesco-with-crispy-smashed-potatoes
Fennel Potlikker,"['extra-virgin olive oil', 'large onion, chopped', 'large fennel bulb, cut into 8 wedges', 'celery stalk, chopped', 'Diamond Crystal or ½ tsp. Morton kosher salt', 'Pernod', 'crushed red pepper flakes']",https://www.epicurious.com/recipes/food/views/ba-syn-fennel-potlikker
Red-Cooked Tofu,"['pound firm tofu', 'vegetable oil', 'garlic cloves, thinly sliced', 'ounces ground pork (optional)', 'dried shiitake mushrooms, rehydrated (see note), stemmed, and halved', 'thinly sliced fresh or canned bamboo shoots (drained if canned)', 'Shaoxing cooking wine', 'dark soy sauce', 'soy sauce', 'sugar', 'ground white pepper', 'tapioca starch', 'scallion, julienned']",https://www.epicurious.com/recipes/food/views/red-cooked-tofu
Songpyeon “Apples”,"['freeze-dried strawberries', 'sesame seeds', 'dark brown sugar', 'honey', 'rice flour (preferably Bob’s Red Mill)', 'sweet rice flour (mochiko)', 'kosher salt', 'unsweetened cocoa powder', 'matcha, divided', 'vegetable oil', 'toasted sesame oil', 'spice mill or mortar and pestle; a bamboo steamer']",https://www.epicurious.com/recipes/food/views/ba-syn-songpyeon-apples-recipe
Coquito,"['12-ounce can evaporated milk', 'large egg yolks', '15-ounce can unsweetened coconut milk', '14-ounce can sweetened condensed milk', 'white rum', 'ground cinnamon, plus more or cinnamon sticks for garnish', 'of salt']",https://www.epicurious.com/recipes/food/views/puerto-rican-coquito
Creamy Mushroom and Green Bean Masala,"['vegetable oil, divided', 'lb. mixed mushrooms (such as crimini, button, oyster, beech, and/or shimeji), cut into 2"" pieces', 'Diamond Crystal or 1¼ tsp. Morton kosher salt, plus more', 'dried bay leaf', 'cumin seeds', 'large onion, finely chopped', 'jalapeño, finely chopped', 'garlic cloves, finely grated', '1"" piece ginger, peeled, finely grated', 'plus 1 tsp. ground coriander', 'garam masala', 'Kashmiri chile powder or paprika', 'cayenne pepper', 'ground turmeric', 'double-concentrated tomato paste', 'green beans, trimmed, halved crosswise', 'plus 3 Tbsp. heavy cream', 'fresh lime juice', 'rice and lime wedges (for serving)']",https://www.epicurious.com/recipes/food/views/ba-syn-creamy-mushroom-and-green-bean-masala-recipe
Giant Cardamom Bun,"['granulated sugar, divided', 'active dry yeast', 'plus 2 Tbsp. whole milk', 'large egg, room temperature', 'unsalted butter, room temperature, cut into pieces', 'Diamond Crystal or 1 tsp. Morton kosher salt', 'ground cardamom', '(375 g) all-purpose flour', 'oil or nonstick vegetable oil spray (for bowl)', '(100 g) plus 1 Tbsp. granulated sugar', 'ground cardamom', 'Diamond Crystal or ¼ tsp. Morton kosher salt, plus more', 'flour (for surface)', 'unsalted butter, melted, slightly cooled', 'large egg', 'green cardamom pods or 1 tsp. ground cardamom', 'light brown sugar', 'vanilla extract (optional)', 'spice mill or mortar and pestle']",https://www.epicurious.com/recipes/food/views/ba-syn-giant-cardamom-bun
Castella Cake,"['spray', 'large eggs, at room temperature', '(250 g) granulated sugar', '(60 ml) whole milk', '(60 ml) honey', '(200 g) bread flour, sifted', 'kosher salt']",https://www.epicurious.com/recipes/food/views/castella-cake
Chocolate Pecan Pie,"['(175 grams) all-purpose flour', 'salt', '(115 grams/1 stick) unsalted butter, or 9 Tbsp. (130 grams) if using unbleached flour', 'plain yogurt', 'ice water, plus more if necessary', '(7 ounces/200 grams) pecan halves', 'ounces (55 grams) 54% to 64% chocolate, coarsely chopped (see Chocolate Notes)', 'light corn syrup', '(14 grams) unsalted butter, melted', '(170 grams) lightly packed dark brown sugar', 'salt', 'rum, bourbon, or brandy', 'pure vanilla extract', 'large eggs']",https://www.epicurious.com/recipes/food/views/chocolate-pecan-pie-alice-medrich
Salted Coffee Custard Pie,"['unsalted butter, melted, slightly cooled, plus more, room temperature, for pan', '(180 g) old-fashioned oats', '(31 g) all-purpose flour', '(packed; 50 g) dark brown sugar', 'Diamond Crystal or ½ tsp. Morton kosher salt', '(packed; 200 g) dark brown sugar', 'all-purpose flour', 'instant espresso powder, plus more for serving (optional)', 'Diamond Crystal or 1 tsp. Morton kosher salt, divided', 'large eggs', '(1 stick) unsalted butter, melted, slightly cooled', 'plus 1 tsp. vanilla bean paste or vanilla extract', 'cold-brew coffee concentrate (preferably Grady’s)', 'heavy cream, divided', 'mascarpone', 'granulated sugar', 'sea salt', '9""-diameter deep pie dish']",https://www.epicurious.com/recipes/food/views/ba-syn-salted-coffee-custard-pie-recipe
Chocolate Crinkle Cookies,"['sugar', 'canola or sunflower oil', 'unsweetened chocolate, melted and cooled', 'vanilla extract', 'large eggs', 'all-purpose flour', 'baking powder', 'sea salt', 'powdered sugar']",https://www.epicurious.com/recipes/food/views/chocolate-crinkle-cookies
Sesame Noodles,"['(360 mL) vegetable oil or other neutral-flavored oil', 'whole Sichuan peppercorns', 'star anise pods', 'small cinnamon stick', 'bay leaves', '(40 g) coarsely ground dried Sichuan chiles, with seeds', 'sesame seeds', 'Chinese sesame paste', 'soy sauce', 'Chinkiang black vinegar', 'garlic cloves, minced', 'ground Sichuan peppercorns', 'Red Chili Oil with sediment', 'ground white pepper', '(200 g) dried Chinese wheat noodles', 'sesame seeds, for garnish', 'sliced scallion greens, for garnish', 'small Persian cucumber, thinly julienned, for garnish (optional)']",https://www.epicurious.com/recipes/food/views/sesame-noodles
Pastéis de Nata (Custard Tarts),"['(600 g or 1 lb. 5 oz.) all-purpose flour', 'sticks plus 1 Tbsp. (480 g or 1 lb. 1 oz.) unsalted butter', 'salt', '(320 g or 11 ¼ oz.) caster or superfine sugar', 'plus 2 tsp. (50 g or 2 oz.) cornstarch', 'egg yolks', '(600 ml or 20 fl. oz.) whole milk', 'vanilla bean, split lengthwise and seeds scraped out', 'rind of 2 lemons', 'sugar, for dusting', 'cinnamon, for dusting']",https://www.epicurious.com/recipes/food/views/custard-tarts-pasteis-de-nata
Chicken Yakitori and Vegetable Skewers,"['sake', 'plus ½ tsp. mirin', 'cane sugar', '(480 ml) soy sauce or usukuchi shoyu (light-colored soy sauce)', 'lb. skin-on, boneless \xa0chicken thighs, cut into bite-size pieces', 'Tokyo negi onions, white parts only, or scallions, white and light green parts cut crosswise into 2"" slices', 'olive oil or untoasted sesame oil', 'fresh shiitake mushrooms, stems trimmed', 'dozen shishito peppers, stems trimmed', 'fava beans (in the shell)', 'quail eggs, boiled for 2–3 minutes, shocked in cold water, and peeled', 'togarashi', 'pepper', 'kosho', 'salt']",https://www.epicurious.com/recipes/food/views/chicken-yakitori-japanese-grilled-skewers
Cantaloupe in Honeydew Almond Soup,"['(250 g) honeydew melon (about one-quarter of a large melon), cut into chunks', 'sugar', 'almond extract', '(8 fl. oz. or 250 ml) unsweetened almond milk', '(250 g) cantaloupe (about one-quarter of a large melon)']",https://www.epicurious.com/recipes/food/views/cantaloupe-in-honeydew-almond-soup
Art Basil,"['(200 g) granulated sugar', '(240 ml) water', '(12 g) basil leaves', 'egg white* or 2 Tbsp. aquafaba (optional)', '(60 ml) freshly brewed green tea', '(22.5 ml) Basil Syrup', '(22.5 ml) fresh lemon juice', '(15 ml) pineapple juice', 'leaf, for garnish']",https://www.epicurious.com/recipes/food/views/art-basil-mocktail
Plachinda (Moldovan Breads With Cheese and Sorrel),"['kefir', 'sunflower oil', 'white wine vinegar', 'granulated sugar', 'salt', '(11½ oz) all-purpose flour, plus extra for dusting', 'scant tsp. baking soda', '(13 oz) feta cheese, crumbled', '(2 oz) sorrel or fresh spinach leaves, finely chopped', 'spring onions, finely chopped', 'chopped dill', '¼ cup sunflower oil', 'sunflower oil']",https://www.epicurious.com/recipes/food/views/plachinda-moldovan-breads
Cozonac (Romanian Walnut and Rum Celebration Bread),"['(30 g) all-purpose flour', '(60 ml) tepid milk', 'sugar', '(7 g) active dry yeast', '(15 g active dry yeast)', '(120 ml) tepid milk', 'egg yolks', 'salt', '(100 g) sugar', 'rum', '(450 g) all-purpose flour', 'of 1 orange', 'of 1 lemon', 'vanilla extract', '(100 g) butter, melted', 'oil or sunflower oil, for greasing', 'egg whites, whisked to very soft peaks', '(200 g) walnuts, grounds', 'instant coffee', '(20 g) cocoa powder', 'rum', '(150 g) sugar', 'egg yolk, whisked with 1 Tbsp. milk']",https://www.epicurious.com/recipes/food/views/cozonac-romanian-walnut-and-rum-bread
Chaat Masala Mixed Nuts With Cornflakes,"['chaat masala', 'cayenne pepper', 'sugar', 'cornflakes', 'raw almonds', 'raw cashews', 'raw pecans', 'vegetable oil']",https://www.epicurious.com/recipes/food/views/chaat-masala-spiced-nuts-with-cornflakes
Sicilian Cannoli,"['all-purpose flour plus additional for dusting', 'tablespoons sugar', 'unsweetened cocoa powder (not Dutch-process)', 'cinnamon', 'kosher salt', 'baking soda', 'pound cold lard', 'tablespoons sweet Marsala wine', 'large egg, separated', '3 cups vegetable oil', 'pound fresh whole-milk ricotta (2 cups)', 'ounces soft mild goat cheese', 'powdered sugar', 'minced candied orange peel', 'orange-flower water (also called orange-blossom water)', 'cinnamon', 'shelled unsalted pistachios (not dyed red), chopped', 'ounces bittersweet chocolate (not unsweetened), chopped (½ cup)', 'Equipment: a pasta maker; a 4- to 4¼-inch round cookie cutter; a deep-fat thermometer; 6 (roughly 5⅝- by ⅝-inch) metal cannoli molds; 2 heavy-duty oven mitts; a pastry bag fitted with a ¾-inch plain tip']",https://www.epicurious.com/recipes/food/views/cannoli-recipe
